ExpenseID,Date,Department,Category,Amount,Description
EXP101106,05/03/2025,Finance,Salaries,108907.4,Bonus disbursement
EXP101107,05/03/2025,Sales,Training,15368.15,Workshop expense
EXP101108,05/03/2025,Operations,Consulting,62578.95,Consultancy fee
EXP101109,05/03/2025,HR,Office Supplies,4291.35,Printer ink and paper
EXP101110,05/03/2025,Admin,Utilities,18125.8,Internet service payment
EXP101111,05/03/2025,Sales,Office Supplies,8681.05,Office furniture acquisition
EXP101112,05/03/2025,Operations,Utilities,19786.55,Utility service cost
EXP101113,05/03/2025,Operations,Salaries,105586.6,Monthly salary payment
EXP101114,05/03/2025,Admin,Office Supplies,7063.35,General office supplies
EXP101115,05/03/2025,Sales,Office Supplies,6109.25,Office furniture acquisition
EXP101116,05/03/2025,IT,Software,31109.05,Cloud subscription cost
EXP101117,05/03/2025,Admin,Travel,18336.15,Domestic travel cost
EXP101118,05/03/2025,IT,Training,16602.6,Online course fee
EXP101119,06/03/2025,Sales,Consulting,60611.6,Advisory service payment
EXP101120,06/03/2025,Sales,Training,27130.6,Workshop expense
EXP101121,06/03/2025,Admin,Utilities,14389.2,Electricity bill
EXP101122,06/03/2025,Marketing,Consulting,47741.05,Consulting project expense
EXP101123,06/03/2025,HR,Training,31026.8,Employee training session
EXP101124,06/03/2025,Admin,Travel,15438.5,International travel expense
EXP101125,06/03/2025,Sales,Travel,26635.35,Domestic travel cost
EXP101126,06/03/2025,IT,Software,38003.7,IT software purchase
EXP101127,06/03/2025,Sales,Salaries,102846.45,Salary adjustment expense
EXP101128,06/03/2025,HR,Salaries,97828.5,Monthly salary payment
EXP101129,06/03/2025,IT,Training,19258.75,Employee training session
EXP101130,06/03/2025,Sales,Consulting,67758.6,External consultant fee
EXP101131,06/03/2025,Marketing,Salaries,115475.85,Monthly salary payment
EXP101132,06/03/2025,Operations,Consulting,59959.2,Consulting project expense
EXP101133,06/03/2025,IT,Utilities,13860.35,Internet service payment
EXP101134,06/03/2025,Admin,Salaries,132860.35,Bonus disbursement
EXP101135,06/03/2025,Admin,Utilities,15260.7,Utility service cost
EXP101136,06/03/2025,Finance,Consulting,64919.4,Advisory service payment
EXP101137,06/03/2025,Operations,Office Supplies,7670.6,Stationery purchase
EXP101138,06/03/2025,Operations,Office Supplies,9874.9,Office furniture acquisition
EXP101139,06/03/2025,HR,Consulting,72403.8,Consulting project expense
EXP101140,06/03/2025,HR,Office Supplies,9250.15,General office supplies
EXP101141,07/03/2025,Admin,Office Supplies,8049.65,Office furniture acquisition
EXP101142,07/03/2025,HR,Salaries,151342.45,Salary adjustment expense
EXP101143,07/03/2025,Marketing,Training,28294,Professional development training
EXP101144,07/03/2025,Marketing,Office Supplies,4327.4,Office furniture acquisition
EXP101145,07/03/2025,Operations,Salaries,65966.95,Bonus disbursement
EXP101146,07/03/2025,HR,Travel,19199.6,Business trip expense
EXP101147,07/03/2025,Finance,Salaries,81548.6,Overtime payment
EXP101148,07/03/2025,Finance,Office Supplies,6529.25,Printer ink and paper
EXP101149,07/03/2025,Finance,Consulting,52959.55,Consultancy fee
EXP101150,07/03/2025,Operations,Consulting,57838.9,Consulting project expense
EXP101151,07/03/2025,IT,Consulting,39932.9,External consultant fee
EXP101152,07/03/2025,Sales,Travel,21916.3,Domestic travel cost
EXP101153,07/03/2025,Sales,Travel,18867.8,Business trip expense
EXP101154,07/03/2025,Admin,Salaries,86384.2,Monthly salary payment
EXP101155,08/03/2025,HR,Travel,23452.1,Client visit travel
EXP101156,08/03/2025,HR,Consulting,22950.2,Advisory service payment
EXP101157,08/03/2025,Admin,Salaries,122924.9,Overtime payment
EXP101158,08/03/2025,Finance,Consulting,29548.4,Advisory service payment
EXP101159,08/03/2025,Finance,Consulting,59906.35,External consultant fee
EXP101160,08/03/2025,Admin,Salaries,73349.85,Bonus disbursement
EXP101161,08/03/2025,Operations,Consulting,54958.75,Advisory service payment
EXP101162,08/03/2025,Finance,Salaries,113194.2,Salary adjustment expense
EXP101163,08/03/2025,HR,Travel,29339.8,International travel expense
EXP101164,08/03/2025,HR,Salaries,115750.6,Bonus disbursement
EXP101165,08/03/2025,Operations,Consulting,59591.35,Consultancy fee
EXP101166,08/03/2025,Marketing,Office Supplies,6363.35,General office supplies
EXP101167,08/03/2025,HR,Training,24090.85,Employee training session
EXP101168,08/03/2025,Admin,Consulting,21461.3,Advisory service payment
EXP101169,09/03/2025,Finance,Travel,18334.75,Domestic travel cost
EXP101170,09/03/2025,Finance,Office Supplies,4159.75,Printer ink and paper
EXP101171,09/03/2025,Operations,Utilities,8938.65,Electricity bill
EXP101172,09/03/2025,IT,Office Supplies,5122.6,Office furniture acquisition
EXP101173,09/03/2025,Marketing,Travel,21903,Business trip expense
EXP101174,09/03/2025,Operations,Office Supplies,6559.35,Stationery purchase
EXP101175,09/03/2025,Operations,Travel,20662.95,Domestic travel cost
EXP101176,09/03/2025,Admin,Consulting,31328.15,Consultancy fee
EXP101177,09/03/2025,Sales,Travel,23944.55,Business trip expense
EXP101178,09/03/2025,IT,Utilities,19370.75,Water bill payment
EXP101179,09/03/2025,Admin,Utilities,11695.6,Internet service payment
EXP101180,09/03/2025,Admin,Travel,16785.3,Business trip expense
EXP101181,09/03/2025,Marketing,Consulting,62214.95,Advisory service payment
EXP101182,09/03/2025,Operations,Consulting,48754.65,Consulting project expense
EXP101183,09/03/2025,Sales,Travel,24678.5,International travel expense
EXP101184,09/03/2025,Sales,Training,15345.75,Workshop expense
EXP101185,09/03/2025,HR,Salaries,118527.85,Bonus disbursement
EXP101186,09/03/2025,HR,Training,20545.7,Workshop expense
EXP101187,09/03/2025,IT,Consulting,31398.85,Advisory service payment
EXP101188,09/03/2025,HR,Office Supplies,7782.6,Printer ink and paper
EXP101189,09/03/2025,Sales,Consulting,62810.65,Advisory service payment
EXP101190,10/03/2025,Operations,Consulting,65349.9,External consultant fee
EXP101191,10/03/2025,Marketing,Office Supplies,7003.15,General office supplies
EXP101192,10/03/2025,Sales,Training,28468.65,Professional development training
EXP101193,10/03/2025,Marketing,Salaries,114047.85,Bonus disbursement
EXP101194,10/03/2025,Operations,Consulting,19954.55,Consultancy fee
EXP101195,10/03/2025,Marketing,Training,17476.9,Professional development training
EXP101196,10/03/2025,Operations,Utilities,10141.95,Internet service payment
EXP101197,10/03/2025,Sales,Training,30263.45,Professional development training
EXP101198,10/03/2025,Admin,Consulting,83077.4,Consultancy fee
EXP101199,10/03/2025,Finance,Office Supplies,6634.25,Stationery purchase
EXP101200,10/03/2025,Admin,Office Supplies,6156.85,Stationery purchase
EXP101201,10/03/2025,Marketing,Consulting,27466.95,Consultancy fee
EXP101202,10/03/2025,IT,Training,33353.25,Employee training session
EXP101203,10/03/2025,Finance,Office Supplies,8787.8,Office furniture acquisition
EXP101204,10/03/2025,Marketing,Office Supplies,5346.6,Stationery purchase
EXP101205,10/03/2025,IT,Consulting,39880.75,Consulting project expense
EXP101206,10/03/2025,Operations,Consulting,68069.4,Consultancy fee
EXP101207,10/03/2025,HR,Consulting,87846.15,Advisory service payment
EXP101208,10/03/2025,Finance,Travel,27581.05,Domestic travel cost
EXP101209,10/03/2025,Sales,Salaries,141436.4,Salary adjustment expense
EXP101210,10/03/2025,IT,Consulting,25581.15,Advisory service payment
EXP101211,10/03/2025,Operations,Utilities,10450.3,Water bill payment
EXP101212,10/03/2025,HR,Training,22535.45,Professional development training
EXP101213,10/03/2025,IT,Office Supplies,7668.15,Stationery purchase
EXP101214,10/03/2025,Admin,Salaries,115362.1,Salary adjustment expense
EXP101215,10/03/2025,Operations,Salaries,108256.05,Overtime payment
EXP101216,11/03/2025,Admin,Salaries,115423.7,Salary adjustment expense
EXP101217,11/03/2025,IT,Training,24256.4,Workshop expense
EXP101218,11/03/2025,HR,Training,23060.45,Professional development training
EXP101219,11/03/2025,Admin,Office Supplies,8547,General office supplies
EXP101220,11/03/2025,HR,Salaries,122739.4,Salary adjustment expense
EXP101221,11/03/2025,IT,Software,20665.4,IT software purchase
EXP101222,11/03/2025,Operations,Office Supplies,6813.8,Printer ink and paper
EXP101223,11/03/2025,Finance,Travel,18740.75,Domestic travel cost
EXP101224,11/03/2025,Operations,Office Supplies,8252.65,General office supplies
EXP101225,11/03/2025,HR,Salaries,70882.7,Bonus disbursement
EXP101226,11/03/2025,Sales,Office Supplies,7361.9,Printer ink and paper
EXP101227,11/03/2025,Admin,Travel,20575.45,International travel expense
EXP101228,11/03/2025,Operations,Utilities,6377,Internet service payment
EXP101229,11/03/2025,HR,Consulting,76610.1,Advisory service payment
EXP101230,11/03/2025,HR,Training,26855.5,Employee training session
EXP101231,11/03/2025,Finance,Consulting,56902.3,Consultancy fee
EXP101232,11/03/2025,Sales,Training,29064.7,Workshop expense
EXP101233,11/03/2025,Finance,Office Supplies,10467.8,Stationery purchase
EXP101234,11/03/2025,IT,Software,39975.25,IT software purchase
EXP101235,11/03/2025,Admin,Utilities,16377.55,Electricity bill
EXP101236,11/03/2025,HR,Consulting,44280.25,Consulting project expense
EXP101237,12/03/2025,Operations,Travel,29554,Business trip expense
EXP101238,12/03/2025,IT,Utilities,13708.1,Utility service cost
EXP101239,12/03/2025,Marketing,Travel,23955.05,Domestic travel cost
EXP101240,12/03/2025,Admin,Office Supplies,7306.6,Stationery purchase
EXP101241,12/03/2025,Finance,Office Supplies,9632.35,Office furniture acquisition
EXP101242,12/03/2025,Marketing,Office Supplies,4569.95,Printer ink and paper
EXP101243,12/03/2025,HR,Salaries,109018.7,Monthly salary payment
EXP101244,12/03/2025,Admin,Travel,21502.6,Domestic travel cost
EXP101245,12/03/2025,Finance,Office Supplies,9279.9,Office furniture acquisition
EXP101246,12/03/2025,Admin,Consulting,63669.9,Advisory service payment
EXP101247,12/03/2025,HR,Consulting,50978.2,Consulting project expense
EXP101248,12/03/2025,HR,Consulting,54198.55,Consultancy fee
EXP101249,12/03/2025,Finance,Consulting,59785.25,Consulting project expense
EXP101250,12/03/2025,Finance,Salaries,85227.8,Monthly salary payment
EXP101251,12/03/2025,Marketing,Office Supplies,9082.15,General office supplies
EXP101252,12/03/2025,Marketing,Travel,18473,International travel expense
EXP101253,12/03/2025,HR,Office Supplies,7185.85,Office furniture acquisition
EXP101254,12/03/2025,HR,Consulting,40332.6,Consultancy fee
EXP101255,13/03/2025,Marketing,Office Supplies,6458.9,Stationery purchase
EXP101256,13/03/2025,Operations,Travel,18246.2,Business trip expense
EXP101257,13/03/2025,Finance,Consulting,57510.95,Advisory service payment
EXP101258,13/03/2025,HR,Training,18847.5,Professional development training
EXP101259,13/03/2025,HR,Training,23402.75,Workshop expense
EXP101260,13/03/2025,Admin,Salaries,81454.1,Salary adjustment expense
EXP101261,13/03/2025,IT,Consulting,41441.05,Consultancy fee
EXP101262,13/03/2025,Marketing,Salaries,83944,Bonus disbursement
EXP101263,13/03/2025,Admin,Consulting,46851.35,Consultancy fee
EXP101264,13/03/2025,Admin,Office Supplies,8056.65,Stationery purchase
EXP101265,13/03/2025,Finance,Travel,12735.1,Domestic travel cost
EXP101266,13/03/2025,HR,Travel,31818.15,Domestic travel cost
EXP101267,13/03/2025,Operations,Utilities,15785,Utility service cost
EXP101268,13/03/2025,Marketing,Travel,13757.45,International travel expense
EXP101269,13/03/2025,IT,Salaries,117242.65,Salary adjustment expense
EXP101270,13/03/2025,Operations,Utilities,14251.3,Internet service payment
EXP101271,13/03/2025,Admin,Salaries,85816.5,Monthly salary payment
EXP101272,13/03/2025,Admin,Travel,13946.1,Client visit travel
EXP101273,13/03/2025,HR,Travel,21330.05,Client visit travel
EXP101274,14/03/2025,Admin,Office Supplies,6098.05,General office supplies
EXP101275,14/03/2025,HR,Travel,26182.45,Business trip expense
EXP101276,14/03/2025,HR,Travel,15164.1,Business trip expense
EXP101277,14/03/2025,Marketing,Training,20458.55,Professional development training
EXP101278,14/03/2025,Finance,Salaries,91756,Bonus disbursement
EXP101279,14/03/2025,Marketing,Consulting,71965.95,Consultancy fee
EXP101280,14/03/2025,Sales,Training,30055.55,Online course fee
EXP101281,14/03/2025,Sales,Salaries,105663.95,Monthly salary payment
EXP101282,14/03/2025,Marketing,Office Supplies,5147.45,Printer ink and paper
EXP101283,14/03/2025,Operations,Travel,12539.8,Business trip expense
EXP101284,14/03/2025,IT,Salaries,146156.15,Overtime payment
EXP101285,14/03/2025,IT,Salaries,106801.1,Overtime payment
EXP101286,14/03/2025,Finance,Consulting,51496.2,Consultancy fee
EXP101287,14/03/2025,Operations,Utilities,17839.5,Utility service cost
EXP101288,14/03/2025,Finance,Consulting,59388,External consultant fee
EXP101289,14/03/2025,IT,Consulting,38259.2,Consultancy fee
EXP101290,14/03/2025,IT,Utilities,11428.55,Internet service payment
EXP101291,15/03/2025,IT,Salaries,89546.1,Bonus disbursement
EXP101292,15/03/2025,Operations,Office Supplies,7316.05,Stationery purchase
EXP101293,15/03/2025,Marketing,Marketing,32240.6,Marketing campaign expense
EXP101294,15/03/2025,Admin,Utilities,18057.9,Utility service cost
EXP101295,15/03/2025,HR,Salaries,121647.75,Bonus disbursement
EXP101296,15/03/2025,Finance,Travel,24511.55,Domestic travel cost
EXP101297,15/03/2025,Sales,Office Supplies,7320.95,Office furniture acquisition
EXP101298,15/03/2025,Admin,Office Supplies,4832.45,Office furniture acquisition
EXP101299,15/03/2025,IT,Office Supplies,11445.7,Stationery purchase
EXP101300,15/03/2025,Marketing,Travel,25326.7,Business trip expense
EXP101301,15/03/2025,Marketing,Travel,20750.8,Business trip expense
EXP101302,15/03/2025,Admin,Office Supplies,6595.4,Office furniture acquisition
EXP101303,16/03/2025,IT,Consulting,74609.15,Advisory service payment
EXP101304,16/03/2025,Marketing,Training,24453.8,Workshop expense
EXP101305,16/03/2025,IT,Salaries,84163.8,Bonus disbursement
EXP101306,16/03/2025,IT,Training,28688.45,Professional development training
EXP101307,16/03/2025,Sales,Office Supplies,6248.9,Printer ink and paper
EXP101308,16/03/2025,Sales,Training,22636.6,Employee training session
EXP101309,16/03/2025,Finance,Consulting,44522.45,Consultancy fee
EXP101310,16/03/2025,HR,Salaries,98721.7,Bonus disbursement
EXP101311,16/03/2025,Admin,Office Supplies,4476.5,Office furniture acquisition
EXP101312,16/03/2025,Sales,Travel,18919.95,International travel expense
EXP101313,16/03/2025,Operations,Salaries,76553.05,Overtime payment
EXP101314,16/03/2025,HR,Office Supplies,8464.75,Stationery purchase
EXP101315,16/03/2025,IT,Salaries,101568.25,Salary adjustment expense
EXP101316,16/03/2025,Finance,Salaries,116445.35,Bonus disbursement
EXP101317,16/03/2025,Admin,Salaries,91546.7,Monthly salary payment
EXP101318,16/03/2025,Operations,Travel,26456.5,Domestic travel cost
EXP101319,16/03/2025,Operations,Consulting,62944.35,Advisory service payment
EXP101320,16/03/2025,Admin,Salaries,106884.75,Bonus disbursement
EXP101321,17/03/2025,Finance,Consulting,42980,External consultant fee
EXP101322,17/03/2025,HR,Office Supplies,7708.05,Printer ink and paper
EXP101323,17/03/2025,Sales,Office Supplies,12208.35,Office furniture acquisition
EXP101324,17/03/2025,Finance,Travel,23660.35,International travel expense
EXP101325,17/03/2025,Operations,Travel,15820,Domestic travel cost
EXP101326,17/03/2025,Operations,Salaries,126304.15,Monthly salary payment
EXP101327,17/03/2025,Admin,Consulting,39935,External consultant fee
EXP101328,17/03/2025,Admin,Utilities,19992,Water bill payment
EXP101329,17/03/2025,Finance,Salaries,105643.3,Salary adjustment expense
EXP101330,17/03/2025,Marketing,Marketing,44133.6,Advertising cost
EXP101331,17/03/2025,IT,Office Supplies,7177.45,General office supplies
EXP101332,17/03/2025,Sales,Office Supplies,6964.65,General office supplies
EXP101333,17/03/2025,Operations,Consulting,46842.6,External consultant fee
EXP101334,18/03/2025,Finance,Travel,20490.4,Client visit travel
EXP101335,18/03/2025,Marketing,Office Supplies,6765.15,Office furniture acquisition
EXP101336,18/03/2025,Sales,Travel,22650.6,International travel expense
EXP101337,18/03/2025,Admin,Office Supplies,8503.6,Office furniture acquisition
EXP101338,18/03/2025,HR,Training,21878.15,Professional development training
EXP101339,18/03/2025,HR,Office Supplies,6903.05,Office furniture acquisition
EXP101340,18/03/2025,HR,Consulting,64762.25,Consulting project expense
